latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
33.47845,-116.66613,338.54,0.54,0.51,2023-07-28,2123,N,VIIRS,n,2,291.51,94.83,D,0
33.47742,-116.67817,341.79,0.54,0.51,2023-07-28,2123,N,VIIRS,n,2,306.04,177.72,D,0
33.47646,-116.68949,352.14,0.54,0.51,2023-07-28,2123,N,VIIRS,n,2,310.27,30.8,D,0
33.42327,-117.49021,348.72,0.48,0.48,2023-07-28,2123,N,VIIRS,n,2,304.71,9.48,D,0
33.42772,-117.49096,345.48,0.48,0.48,2023-07-28,2123,N,VIIRS,n,2,299.53,10.63,D,0
34.33339,-118.51952,339.46,0.43,0.46,2023-07-28,2123,N,VIIRS,l,2,313,1.99,D,2
35.19471,-115.31337,344.32,0.33,0.56,2023-07-28,2124,N,VIIRS,n,2,316.12,7.6,D,0
35.20012,-115.31048,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,318.98,7.6,D,0
35.19986,-115.31423,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,320.02,7.6,D,0
35.1996,-115.31792,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,320.28,16.07,D,0
35.20581,-115.30374,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,315.81,22.53,D,0
35.20554,-115.30758,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,320.23,22.53,D,0
35.20527,-115.31136,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,322.32,25.82,D,0
35.205,-115.31507,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,322.77,25.82,D,0
35.20474,-115.31874,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,322.79,26.88,D,0
35.21096,-115.3045,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,318.74,22.53,D,0
35.21016,-115.31582,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,328.08,25.82,D,0
35.21069,-115.30829,355.8,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,321.37,22.53,D,0
35.21042,-115.31205,356.96,0.33,0.56,2023-07-28,2124,N,VIIRS,n,2,324.86,25.82,D,0
35.20989,-115.31955,355.98,0.33,0.56,2023-07-28,2124,N,VIIRS,n,2,318.47,26.88,D,0
35.19556,-115.31287,350.26,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,317.12,10.15,D,0
35.19532,-115.31663,348.75,0.33,0.56,2023-07-28,2124,N,VIIRS,n,2,317.53,8.41,D,0
35.20095,-115.31,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,317.83,10.15,D,0
35.20071,-115.31377,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,320.94,10.15,D,0
35.20047,-115.31744,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,320.61,8.41,D,0
35.20023,-115.32114,354.86,0.33,0.56,2023-07-28,2124,N,VIIRS,n,2,314.98,8.41,D,0
35.2061,-115.31086,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,322.06,29.33,D,0
35.20586,-115.31459,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,323.11,29.33,D,0
35.20562,-115.31828,367,0.33,0.56,2023-07-28,2124,N,VIIRS,h,2,321.97,22.53,D,0
35.2066,-115.30325,351.78,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,314.1,23.18,D,0
35.20635,-115.30708,357.06,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,323.81,23.18,D,0
35.20538,-115.32194,356.01,0.33,0.56,2023-07-28,2124,N,VIIRS,n,2,314.52,22.53,D,0
35.21176,-115.30402,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,314.44,23.18,D,0
35.21127,-115.31157,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,323.57,29.33,D,0
35.21101,-115.31534,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,327.72,29.33,D,0
35.21151,-115.30782,357.54,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,321.04,23.18,D,0
35.21078,-115.31907,352.6,0.33,0.56,2023-07-28,2124,N,VIIRS,n,2,321.16,22.53,D,0
35.21716,-115.30099,350.77,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,310.77,74.26,D,0
35.2164,-115.31255,355.64,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,330.05,41.53,D,0
35.21616,-115.31638,347.53,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,318.05,41.53,D,0
35.21591,-115.32015,349.09,0.33,0.56,2023-07-28,2124,N,VIIRS,n,2,311.69,12.01,D,0
35.21691,-115.30485,352.45,0.34,0.56,2023-07-28,2124,N,VIIRS,l,2,331.92,73.16,D,0
35.21666,-115.30872,353.85,0.34,0.56,2023-07-28,2124,N,VIIRS,l,2,329.19,73.16,D,0
35.22232,-115.30183,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,326.74,74.26,D,0
35.2218,-115.30977,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,330.38,73.16,D,0
35.22153,-115.31377,347.09,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,313.89,41.53,D,0
35.22206,-115.30575,367,0.34,0.56,2023-07-28,2124,N,VIIRS,l,2,348.49,73.16,D,0
35.22771,-115.29902,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,318.78,179.54,D,0
35.22747,-115.30276,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,341.03,179.54,D,0
35.2272,-115.30685,367,0.34,0.56,2023-07-28,2124,N,VIIRS,l,2,343.84,192.16,D,0
35.23287,-115.29987,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,318.54,179.54,D,0
35.23311,-115.29626,354.73,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,304.03,75.95,D,0
35.23262,-115.30367,367,0.34,0.56,2023-07-28,2124,N,VIIRS,l,2,370.14,179.54,D,0
35.23233,-115.30794,208,0.34,0.56,2023-07-28,2124,N,VIIRS,l,2,314.78,192.16,D,0
35.23803,-115.30068,367,0.34,0.56,2023-07-28,2124,N,VIIRS,h,2,310.65,85.6,D,0
35.2385,-115.29353,338.08,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,299.97,14.37,D,0
35.23827,-115.29716,347.99,0.34,0.56,2023-07-28,2124,N,VIIRS,n,2,300.48,14.37,D,0
35.23777,-115.30457,208,0.34,0.56,2023-07-28,2124,N,VIIRS,l,2,318.03,85.6,D,0
37.88252,-118.90368,340.57,0.45,0.47,2023-07-28,2124,N,VIIRS,n,2,312.1,4.29,D,0
38.49179,-121.98501,340.73,0.49,0.4,2023-07-28,2125,N,VIIRS,l,2,315.18,5.01,D,0
38.52369,-121.93856,341.56,0.49,0.41,2023-07-28,2125,N,VIIRS,l,2,315.31,9.57,D,0
38.70502,-121.8582,346.79,0.5,0.41,2023-07-28,2125,N,VIIRS,n,2,314.67,8.69,D,0
39.07262,-121.92874,343.05,0.5,0.41,2023-07-28,2125,N,VIIRS,n,2,311.53,25.02,D,0
39.07638,-121.92941,343.08,0.5,0.41,2023-07-28,2125,N,VIIRS,n,2,310.58,25.02,D,0
39.07573,-121.93523,335.44,0.5,0.41,2023-07-28,2125,N,VIIRS,n,2,303.9,25.02,D,0
39.07183,-121.93084,346.2,0.5,0.41,2023-07-28,2125,N,VIIRS,n,2,312.09,37.58,D,0
39.0756,-121.93153,352.33,0.5,0.41,2023-07-28,2125,N,VIIRS,n,2,314.06,37.58,D,0
39.07914,-122.17897,340.55,0.49,0.4,2023-07-28,2125,N,VIIRS,n,2,310.54,6.39,D,0
39.29478,-121.64572,344.01,0.52,0.41,2023-07-28,2125,N,VIIRS,n,2,315.42,6.93,D,0
39.43421,-122.01302,342.62,0.5,0.41,2023-07-28,2125,N,VIIRS,n,2,309.44,10.39,D,0
39.63983,-121.87875,341.57,0.51,0.41,2023-07-28,2125,N,VIIRS,n,2,311.24,4.09,D,0
40.82203,-114.25821,320.74,0.41,0.37,2023-07-29,0943,N,VIIRS,n,2,292.89,2.34,N,2
40.9425,-117.8614,297.95,0.39,0.36,2023-07-29,0943,N,VIIRS,n,2,287.68,0.53,N,0
39.07451,-121.93483,298.94,0.48,0.4,2023-07-29,0944,N,VIIRS,n,2,288.6,0.77,N,0
38.31521,-121.83339,299.38,0.47,0.4,2023-07-29,0944,N,VIIRS,n,2,287.19,0.44,N,2
38.1622,-122.56393,298.66,0.5,0.41,2023-07-29,0944,N,VIIRS,n,2,284.28,0.83,N,0
38.07052,-122.13969,306.62,0.48,0.4,2023-07-29,0944,N,VIIRS,n,2,292.02,2.34,N,2
38.00507,-121.93528,300.76,0.47,0.4,2023-07-29,0944,N,VIIRS,n,2,289.19,0.59,N,2
38.01454,-122.11135,302.54,0.48,0.4,2023-07-29,0944,N,VIIRS,n,2,290.97,1.35,N,2
37.88231,-121.18707,303.9,0.44,0.38,2023-07-29,0944,N,VIIRS,n,2,289.91,0.8,N,2
37.94431,-122.3975,296.75,0.49,0.4,2023-07-29,0944,N,VIIRS,n,2,285.54,0.16,N,2
37.4565,-121.93018,299.18,0.46,0.39,2023-07-29,0945,N,VIIRS,n,2,287.52,0.58,N,2
37.21179,-121.90034,298.6,0.46,0.39,2023-07-29,0945,N,VIIRS,n,2,285.78,0.59,N,2
37.18405,-121.67931,298.44,0.45,0.39,2023-07-29,0945,N,VIIRS,n,2,287.64,0.35,N,2
36.7039,-119.89362,304.25,0.4,0.37,2023-07-29,0945,N,VIIRS,n,2,293.31,0.83,N,2
36.66483,-120.13494,301.84,0.4,0.37,2023-07-29,0945,N,VIIRS,n,2,291.66,0.39,N,2
35.225,-115.27519,302.25,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,263.58,0.28,N,0
35.22151,-115.27615,301.41,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,265.99,0.28,N,0
35.20666,-115.27507,302.74,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,265.39,0.6,N,0
35.20576,-115.27021,303.1,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,266.94,0.94,N,0
35.19789,-115.26723,306.33,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,266.89,1.64,N,0
35.19699,-115.26235,307.36,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,267.29,1.26,N,0
35.1961,-115.25749,308.84,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,267.52,1.26,N,0
35.1952,-115.25262,306.36,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,265.58,0.87,N,0
35.19431,-115.24775,309.15,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,262.31,0.87,N,0
35.19341,-115.24289,308.6,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,262,0.47,N,0
35.70005,-118.21774,350.91,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,302.33,11.08,N,0
35.69938,-118.21352,343.21,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,302.01,10.4,N,0
35.1935,-115.26331,303.32,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,264.09,0.69,N,0
35.19261,-115.25845,305.92,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,265.34,0.69,N,0
35.19171,-115.25358,306.71,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,266.61,1.1,N,0
35.69677,-118.21853,326.47,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,291.84,11.08,N,0
35.18642,-115.2448,323.71,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,268.29,2.7,N,0
35.6961,-118.21432,306.7,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,292.27,10.4,N,0
35.18911,-115.25938,302.19,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,262.09,0.69,N,0
35.18822,-115.25452,306.48,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,264.43,1.1,N,0
35.18732,-115.24966,315.03,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,267.1,1.1,N,0
35.18203,-115.24091,326.02,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,270.46,1.77,N,0
35.18472,-115.25547,303.44,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,261.23,0.5,N,0
35.18382,-115.25062,303.5,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,259.19,0.5,N,0
35.18293,-115.24576,315.57,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,261.65,1.77,N,0
35.18122,-115.25641,304.34,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,262.93,0.5,N,0
35.18033,-115.25155,307.96,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,264.62,0.5,N,0
35.17773,-115.25735,322.37,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,270.72,3.46,N,0
35.17683,-115.2525,348.21,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,277.5,3.46,N,0
35.17863,-115.26221,305.69,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,263.31,0.61,N,0
35.17424,-115.25829,325.74,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,265.62,3.46,N,0
35.17514,-115.26315,308.11,0.44,0.39,2023-07-29,0945,N,VIIRS,n,2,264.27,0.61,N,0
35.02921,-118.31554,306.27,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,294.43,0.65,N,0
34.56817,-118.15376,300,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,289.42,0.31,N,0
34.42932,-118.64414,304.27,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,290.09,0.66,N,2
34.33458,-118.51834,312.41,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,291.85,0.77,N,2
34.32008,-118.51308,303.55,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,290.97,0.41,N,2
34.24406,-118.37997,305.07,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,292.26,0.29,N,2
34.29153,-118.80202,308.97,0.38,0.36,2023-07-29,0945,N,VIIRS,n,2,290.82,0.88,N,2
34.15317,-118.1932,313.54,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,291.74,0.92,N,2
33.9561,-117.12052,299.2,0.4,0.37,2023-07-29,0945,N,VIIRS,n,2,285.87,0.82,N,2
34.0368,-118.10625,305.96,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,292.73,0.51,N,2
33.7954,-117.47636,315.4,0.4,0.37,2023-07-29,0945,N,VIIRS,n,2,292.42,1.17,N,2
33.90549,-118.4053,303.78,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,293.5,1.15,N,2
33.85249,-118.33162,306.3,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,294.53,1.89,N,2
33.82112,-118.24421,309.11,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,295.56,1.38,N,2
33.71524,-117.70944,306.33,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,290.78,0.78,N,2
33.47845,-116.66325,315.44,0.42,0.37,2023-07-29,0945,N,VIIRS,n,2,291.62,1.78,N,0
33.47587,-116.6688,309.48,0.42,0.37,2023-07-29,0945,N,VIIRS,n,2,286.42,1.58,N,0
33.47506,-116.66424,315.3,0.42,0.37,2023-07-29,0945,N,VIIRS,n,2,292.97,1.78,N,0
33.47169,-116.66523,307.35,0.42,0.37,2023-07-29,0945,N,VIIRS,n,2,284.48,0.8,N,0
33.6153,-117.82327,305.12,0.39,0.36,2023-07-29,0945,N,VIIRS,n,2,289.64,0.92,N,2
32.52838,-114.99882,309.96,0.49,0.4,2023-07-29,0946,N,VIIRS,n,2,297.58,1.65,N,0
32.50058,-116.3208,296.99,0.44,0.38,2023-07-29,0946,N,VIIRS,n,2,274.56,0.39,N,0
32.4971,-116.32167,296.78,0.44,0.38,2023-07-29,0946,N,VIIRS,n,2,276.8,0.39,N,0
32.19403,-115.04954,313.98,0.5,0.41,2023-07-29,0946,N,VIIRS,n,2,297.82,0.81,N,0
32.56948,-116.68813,338,0.45,0.39,2023-07-29,2104,N,VIIRS,l,2,310.57,3.57,D,0
32.7388,-115.55396,353.93,0.51,0.41,2023-07-29,2104,N,VIIRS,n,2,316.38,19.9,D,0
33.07627,-115.38456,358.18,0.52,0.41,2023-07-29,2104,N,VIIRS,n,2,298.85,31.97,D,0
33.0801,-115.38516,355.3,0.52,0.41,2023-07-29,2104,N,VIIRS,n,2,297.3,54.08,D,0
33.46599,-116.65804,348.2,0.46,0.39,2023-07-29,2104,N,VIIRS,n,2,317.67,20.52,D,0
34.33469,-118.52012,341.01,0.41,0.37,2023-07-29,2105,N,VIIRS,l,2,314.51,5.1,D,2
35.16489,-115.23741,349.75,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,320.06,25.94,D,0
35.16748,-115.25055,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,327.52,57.91,D,0
35.17019,-115.22561,355.29,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,326.29,32.88,D,0
35.16951,-115.23182,353.13,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,323.51,32.88,D,0
35.16883,-115.23806,356.75,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,327.06,49.17,D,0
35.16815,-115.24429,356.34,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,327.91,49.17,D,0
35.16939,-115.26985,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,326.06,39.89,D,0
35.16871,-115.27605,367,0.55,0.43,2023-07-29,2105,N,VIIRS,h,2,325.18,52.96,D,0
35.17006,-115.26365,353.71,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,324.96,39.89,D,0
35.1834,-115.21499,354.87,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,323.14,37.79,D,0
35.16678,-115.24562,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,328.32,39.96,D,0
35.1687,-115.22691,354.65,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,325.61,51.02,D,0
35.16806,-115.23313,351.83,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,324.22,45.03,D,0
35.16742,-115.23937,356.06,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,327.29,45.03,D,0
35.16615,-115.25186,356.1,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,326.11,39.96,D,0
35.1688,-115.265,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,325.31,55.71,D,0
35.16817,-115.27122,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,324.85,32.71,D,0
35.16753,-115.27742,349.92,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,320.98,32.71,D,0
35.17146,-115.2781,354.4,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,325.01,32.71,D,0
35.18185,-115.21629,351.97,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,323.23,39.64,D,0
35.195,-115.20566,349.03,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,320.78,26.05,D,0
35.1898,-115.25591,352.27,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,323.01,51.65,D,0
35.18915,-115.26215,367,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,326.2,59.92,D,0
35.19374,-115.25658,351.81,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,322.61,54.68,D,0
35.19308,-115.26284,367,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,325.61,59.76,D,0
35.20226,-115.21323,357.02,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,324.77,57,D,0
35.20096,-115.2258,354.36,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,325.17,49.16,D,0
35.20622,-115.21387,352,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,321.65,23.32,D,0
35.20491,-115.26488,355.41,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,323.53,29.29,D,0
35.20885,-115.26555,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,323.44,28.65,D,0
35.21279,-115.2662,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,324.8,28.65,D,0
35.21346,-115.25988,352.34,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,320.87,30.91,D,0
35.21539,-115.27953,354.43,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,324.42,49.13,D,0
35.21932,-115.28026,355.94,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,318.95,49.13,D,0
35.22787,-115.27529,355,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,315.32,38.58,D,0
35.23248,-115.26958,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,306.91,39.46,D,0
35.23179,-115.27611,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,318.99,39.46,D,0
35.23384,-115.25682,355.16,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,321.1,22.7,D,0
35.23641,-115.27037,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,311.51,39.46,D,0
35.2371,-115.26389,355.96,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,319.13,22.7,D,0
35.2357,-115.27699,352.52,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,330.25,39.46,D,0
35.24034,-115.27113,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,321.3,113.97,D,0
35.23963,-115.27777,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,342.29,113.97,D,0
35.24509,-115.22662,355.17,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,305.52,25.52,D,0
35.24104,-115.26463,356.8,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,318.96,27.92,D,0
35.24904,-115.2273,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,314.14,25.52,D,0
35.24497,-115.26538,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,318.47,27.92,D,0
35.24356,-115.2785,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,344.64,113.97,D,0
35.24427,-115.27186,353.69,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,326.38,113.97,D,0
35.2496,-115.2597,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,321.64,26.27,D,0
35.2489,-115.26614,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,302.13,26.27,D,0
35.25299,-115.22796,353.15,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,320.09,32.86,D,0
35.24821,-115.27261,357.13,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,293.28,142.59,D,0
35.25352,-115.26041,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,320.88,26.27,D,0
35.25761,-115.22235,349.68,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,322.07,32.86,D,0
35.25423,-115.25392,356.04,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,321.26,48.56,D,0
35.25284,-115.26686,355.28,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,295.2,26.27,D,0
35.25817,-115.25456,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,320.67,27.57,D,0
35.26156,-115.22301,355.76,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,324.08,27.04,D,0
35.25747,-115.26104,350.46,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,335.51,324.38,D,0
35.26212,-115.25522,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,302.52,27.57,D,0
35.26552,-115.22366,349.87,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,321.41,27.04,D,0
35.26484,-115.22997,349.74,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,322.02,27.04,D,0
35.26348,-115.24256,355.52,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,320.48,34.9,D,0
35.26281,-115.24887,351.56,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,317.3,27.57,D,0
35.26143,-115.26163,350.82,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,327.59,324.38,D,0
35.26073,-115.26806,367,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,366.02,324.38,D,0
35.26001,-115.2747,367,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,347.78,411.59,D,0
35.26607,-115.25584,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,310.64,24.72,D,0
35.26469,-115.26862,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,331.12,162.17,D,0
35.26879,-115.23061,357.62,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,324.61,72.54,D,0
35.26743,-115.24324,354.44,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,317.58,16.16,D,0
35.26538,-115.26219,354.62,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,323.49,162.17,D,0
35.26947,-115.2243,351.99,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,338.39,72.54,D,0
35.27342,-115.22496,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,348.65,72.54,D,0
35.27274,-115.23128,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,327.07,72.54,D,0
35.27206,-115.2376,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,322.19,16.16,D,0
35.27138,-115.2439,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,313.25,16.16,D,0
35.27002,-115.25642,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,315.26,24.72,D,0
35.26864,-115.26916,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,329.06,162.17,D,0
35.26793,-115.2757,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,305.29,188.19,D,0
35.2707,-115.25015,355.58,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,312.61,24.72,D,0
35.26933,-115.26277,355.23,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,312.85,162.17,D,0
35.2767,-115.23194,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,330.59,61.03,D,0
35.27601,-115.23823,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,322.42,25.37,D,0
35.27533,-115.24448,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,312.89,25.37,D,0
35.27466,-115.25072,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,306.95,36.06,D,0
35.27397,-115.25703,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,307.76,36.06,D,0
35.27328,-115.26336,356.11,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,311.48,133.54,D,0
35.27737,-115.22565,367,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,340.57,61.03,D,0
35.28133,-115.22627,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,352.36,61.03,D,0
35.28065,-115.23256,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,328.96,61.03,D,0
35.27997,-115.23883,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,319.22,25.37,D,0
35.27929,-115.24507,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,308.8,25.37,D,0
35.27793,-115.25764,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,306.13,36.06,D,0
35.27861,-115.25131,355.84,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,311.93,36.06,D,0
35.27723,-115.26398,355.58,0.56,0.43,2023-07-29,2105,N,VIIRS,n,2,309.49,133.54,D,0
35.27654,-115.27034,367,0.56,0.43,2023-07-29,2105,N,VIIRS,l,2,325.43,133.54,D,0
35.28529,-115.22688,367,0.56,0.43,2023-07-29,2105,N,VIIRS,h,2,340.69,113.69,D,0
