LAT,LON,WS10M,DATE
34.0,-123.125,2.68,2023-09-18
34.0,-122.5,3.09,2023-09-18
34.0,-121.875,3.81,2023-09-18
34.0,-121.25,4.69,2023-09-18
34.0,-120.625,5.7,2023-09-18
34.0,-120.0,6.37,2023-09-18
34.5,-124.375,3.0,2023-09-18
34.5,-123.75,2.86,2023-09-18
34.5,-123.125,2.7,2023-09-18
34.5,-122.5,2.91,2023-09-18
34.5,-121.875,3.43,2023-09-18
34.5,-121.25,4.26,2023-09-18
34.5,-120.625,4.81,2023-09-18
34.5,-120.0,4.09,2023-09-18
35.0,-124.375,2.9,2023-09-18
35.0,-123.75,2.77,2023-09-18
35.0,-123.125,2.44,2023-09-18
35.0,-122.5,2.31,2023-09-18
35.0,-121.875,3.08,2023-09-18
35.0,-121.25,3.89,2023-09-18
35.0,-120.625,3.47,2023-09-18
35.0,-120.0,2.7,2023-09-18
35.5,-124.375,2.72,2023-09-18
35.5,-123.75,2.38,2023-09-18
35.5,-123.125,1.82,2023-09-18
35.5,-122.5,1.68,2023-09-18
35.5,-121.875,2.94,2023-09-18
35.5,-121.25,3.57,2023-09-18
35.5,-120.625,3.62,2023-09-18
35.5,-120.0,4.04,2023-09-18
36.0,-124.375,2.41,2023-09-18
36.0,-123.75,1.91,2023-09-18
36.0,-123.125,1.16,2023-09-18
36.0,-122.5,1.5,2023-09-18
36.0,-121.875,2.79,2023-09-18
36.0,-121.25,2.88,2023-09-18
36.0,-120.625,3.05,2023-09-18
36.0,-120.0,3.55,2023-09-18
36.5,-124.375,2.08,2023-09-18
36.5,-123.75,1.98,2023-09-18
36.5,-123.125,1.45,2023-09-18
36.5,-122.5,1.71,2023-09-18
36.5,-121.875,2.63,2023-09-18
36.5,-121.25,3.09,2023-09-18
36.5,-120.625,3.26,2023-09-18
36.5,-120.0,3.49,2023-09-18
37.0,-124.375,1.9,2023-09-18
37.0,-123.75,1.94,2023-09-18
37.0,-123.125,1.69,2023-09-18
37.0,-122.5,2.39,2023-09-18
37.0,-121.875,2.41,2023-09-18
37.0,-121.25,3.75,2023-09-18
37.0,-120.625,4.6,2023-09-18
37.0,-120.0,3.63,2023-09-18
37.5,-124.375,1.89,2023-09-18
37.5,-123.75,1.92,2023-09-18
37.5,-123.125,1.99,2023-09-18
37.5,-122.5,3.1,2023-09-18
37.5,-121.875,3.54,2023-09-18
37.5,-121.25,4.18,2023-09-18
37.5,-120.625,4.26,2023-09-18
37.5,-120.0,2.01,2023-09-18
38.0,-124.375,2.03,2023-09-18
38.0,-123.75,2.11,2023-09-18
38.0,-123.125,2.68,2023-09-18
38.0,-122.5,3.59,2023-09-18
38.0,-121.875,4.58,2023-09-18
38.0,-121.25,4.09,2023-09-18
38.0,-120.625,3.34,2023-09-18
38.0,-120.0,1.51,2023-09-18
38.5,-124.375,1.94,2023-09-18
38.5,-123.75,2.02,2023-09-18
38.5,-123.125,2.65,2023-09-18
38.5,-122.5,4.01,2023-09-18
38.5,-121.875,4.32,2023-09-18
38.5,-121.25,3.46,2023-09-18
38.5,-120.625,1.98,2023-09-18
38.5,-120.0,1.28,2023-09-18
39.0,-124.375,1.73,2023-09-18
39.0,-123.75,1.67,2023-09-18
39.0,-123.125,1.95,2023-09-18
39.0,-122.5,2.65,2023-09-18
39.0,-121.875,3.15,2023-09-18
39.0,-121.25,3.09,2023-09-18
39.0,-120.625,1.47,2023-09-18
39.0,-120.0,1.87,2023-09-18
39.5,-124.375,1.48,2023-09-18
39.5,-123.75,1.63,2023-09-18
39.5,-123.125,1.29,2023-09-18
39.5,-122.5,1.85,2023-09-18
39.5,-121.875,3.45,2023-09-18
39.5,-121.25,2.34,2023-09-18
39.5,-120.625,1.66,2023-09-18
39.5,-120.0,2.19,2023-09-18
40.0,-124.375,1.42,2023-09-18
40.0,-123.75,1.25,2023-09-18
40.0,-123.125,1.1,2023-09-18
40.0,-122.5,2.09,2023-09-18
40.0,-121.875,3.23,2023-09-18
40.0,-121.25,1.47,2023-09-18
40.0,-120.625,1.39,2023-09-18
40.0,-120.0,2.79,2023-09-18
40.5,-124.375,1.56,2023-09-18
40.5,-123.75,1.4,2023-09-18
40.5,-123.125,1.13,2023-09-18
40.5,-122.5,1.64,2023-09-18
40.5,-121.875,2.27,2023-09-18
40.5,-121.25,1.77,2023-09-18
40.5,-120.625,1.71,2023-09-18
40.5,-120.0,2.94,2023-09-18
41.0,-124.375,2.16,2023-09-18
41.0,-123.75,1.09,2023-09-18
41.0,-123.125,1.55,2023-09-18
41.0,-122.5,0.89,2023-09-18
41.0,-121.875,1.42,2023-09-18
41.0,-121.25,2.13,2023-09-18
41.0,-120.625,1.84,2023-09-18
41.0,-120.0,2.46,2023-09-18
41.5,-124.375,2.62,2023-09-18
41.5,-123.75,1.41,2023-09-18
41.5,-123.125,1.52,2023-09-18
41.5,-122.5,1.49,2023-09-18
41.5,-121.875,2.03,2023-09-18
41.5,-121.25,2.47,2023-09-18
41.5,-120.625,1.9,2023-09-18
41.5,-120.0,1.69,2023-09-18
42.0,-124.375,2.94,2023-09-18
42.0,-123.75,1.56,2023-09-18
42.0,-123.125,1.3,2023-09-18
42.0,-122.5,1.77,2023-09-18
42.0,-121.875,2.26,2023-09-18
42.0,-121.25,2.88,2023-09-18
42.0,-120.625,2.62,2023-09-18
42.0,-120.0,2.51,2023-09-18
32.5,-119.375,6.35,2023-09-19
32.5,-118.75,5.95,2023-09-19
32.5,-118.125,4.71,2023-09-19
32.5,-117.5,3.79,2023-09-19
32.5,-116.875,3.41,2023-09-19
32.5,-116.25,5.18,2023-09-19
32.5,-115.625,5.0,2023-09-19
32.5,-115.0,2.91,2023-09-19
32.5,-114.375,2.54,2023-09-19
33.0,-119.375,6.56,2023-09-19
33.0,-118.75,5.65,2023-09-19
33.0,-118.125,4.14,2023-09-19
33.0,-117.5,3.62,2023-09-19
33.0,-116.875,4.33,2023-09-19
33.0,-116.25,5.86,2023-09-19
33.0,-115.625,4.77,2023-09-19
33.0,-115.0,4.13,2023-09-19
33.0,-114.375,3.2,2023-09-19
33.5,-119.375,6.53,2023-09-19
33.5,-118.75,4.88,2023-09-19
33.5,-118.125,3.4,2023-09-19
33.5,-117.5,2.92,2023-09-19
33.5,-116.875,2.83,2023-09-19
33.5,-116.25,3.75,2023-09-19
33.5,-115.625,3.44,2023-09-19
33.5,-115.0,3.86,2023-09-19
33.5,-114.375,3.26,2023-09-19
34.0,-119.375,3.88,2023-09-19
34.0,-118.75,3.06,2023-09-19
34.0,-118.125,2.42,2023-09-19
34.0,-117.5,2.21,2023-09-19
34.0,-116.875,2.43,2023-09-19
34.0,-116.25,3.48,2023-09-19
34.0,-115.625,3.23,2023-09-19
34.0,-115.0,2.92,2023-09-19
34.0,-114.375,3.29,2023-09-19
34.5,-119.375,2.03,2023-09-19
34.5,-118.75,1.67,2023-09-19
34.5,-118.125,2.77,2023-09-19
34.5,-117.5,2.9,2023-09-19
34.5,-116.875,3.33,2023-09-19
34.5,-116.25,3.24,2023-09-19
34.5,-115.625,2.92,2023-09-19
34.5,-115.0,2.96,2023-09-19
34.5,-114.375,3.29,2023-09-19
35.0,-119.375,1.83,2023-09-19
35.0,-118.75,2.41,2023-09-19
35.0,-118.125,3.07,2023-09-19
35.0,-117.5,3.79,2023-09-19
35.0,-116.875,3.75,2023-09-19
35.0,-116.25,2.21,2023-09-19
35.0,-115.625,2.41,2023-09-19
35.0,-115.0,3.04,2023-09-19
35.0,-114.375,3.34,2023-09-19
35.5,-119.375,2.49,2023-09-19
35.5,-118.75,2.68,2023-09-19
35.5,-118.125,3.13,2023-09-19
35.5,-117.5,3.05,2023-09-19
35.5,-116.875,3.49,2023-09-19
35.5,-116.25,2.44,2023-09-19
35.5,-115.625,2.34,2023-09-19
35.5,-115.0,2.81,2023-09-19
35.5,-114.375,3.49,2023-09-19
36.0,-119.375,2.76,2023-09-19
36.0,-118.75,2.25,2023-09-19
36.0,-118.125,2.81,2023-09-19
36.0,-117.5,2.77,2023-09-19
36.0,-116.875,2.27,2023-09-19
36.0,-116.25,2.5,2023-09-19
36.0,-115.625,2.41,2023-09-19
36.0,-115.0,2.63,2023-09-19
36.0,-114.375,3.39,2023-09-19
36.5,-119.375,2.36,2023-09-19
36.5,-118.75,1.79,2023-09-19
36.5,-118.125,2.38,2023-09-19
36.5,-117.5,2.19,2023-09-19
36.5,-116.875,2.39,2023-09-19
36.5,-116.25,2.79,2023-09-19
36.5,-115.625,2.16,2023-09-19
36.5,-115.0,2.39,2023-09-19
36.5,-114.375,3.12,2023-09-19
37.0,-119.375,1.81,2023-09-19
37.0,-118.75,2.09,2023-09-19
37.0,-118.125,2.02,2023-09-19
37.0,-117.5,2.73,2023-09-19
37.0,-116.875,2.78,2023-09-19
37.0,-116.25,2.64,2023-09-19
37.0,-115.625,2.34,2023-09-19
37.0,-115.0,2.43,2023-09-19
37.0,-114.375,2.86,2023-09-19
37.5,-119.375,2.1,2023-09-19
37.5,-118.75,1.9,2023-09-19
37.5,-118.125,2.4,2023-09-19
37.5,-117.5,2.86,2023-09-19
37.5,-116.875,2.89,2023-09-19
37.5,-116.25,2.65,2023-09-19
37.5,-115.625,2.71,2023-09-19
37.5,-115.0,2.9,2023-09-19
37.5,-114.375,3.55,2023-09-19
38.0,-119.375,1.82,2023-09-19
38.0,-118.75,1.77,2023-09-19
38.0,-118.125,2.13,2023-09-19
38.0,-117.5,2.79,2023-09-19
38.0,-116.875,2.91,2023-09-19
38.0,-116.25,2.72,2023-09-19
38.0,-115.625,2.52,2023-09-19
38.0,-115.0,3.14,2023-09-19
38.0,-114.375,3.79,2023-09-19
38.5,-119.375,1.37,2023-09-19
38.5,-118.75,1.52,2023-09-19
38.5,-118.125,1.7,2023-09-19
38.5,-117.5,2.43,2023-09-19
38.5,-116.875,2.54,2023-09-19
38.5,-116.25,2.61,2023-09-19
38.5,-115.625,2.13,2023-09-19
38.5,-115.0,3.0,2023-09-19
38.5,-114.375,3.47,2023-09-19
39.0,-119.375,1.86,2023-09-19
39.0,-118.75,1.43,2023-09-19
39.0,-118.125,1.99,2023-09-19
39.0,-117.5,1.59,2023-09-19
39.0,-116.875,1.68,2023-09-19
39.0,-116.25,1.93,2023-09-19
39.0,-115.625,2.18,2023-09-19
39.0,-115.0,2.09,2023-09-19
39.0,-114.375,2.22,2023-09-19
39.5,-119.375,2.01,2023-09-19
39.5,-118.75,2.07,2023-09-19
39.5,-118.125,1.78,2023-09-19
39.5,-117.5,2.01,2023-09-19
39.5,-116.875,2.16,2023-09-19
39.5,-116.25,2.28,2023-09-19
39.5,-115.625,2.46,2023-09-19
39.5,-115.0,2.46,2023-09-19
39.5,-114.375,2.18,2023-09-19
40.0,-119.375,2.27,2023-09-19
40.0,-118.75,2.64,2023-09-19
40.0,-118.125,2.31,2023-09-19
40.0,-117.5,2.11,2023-09-19
40.0,-116.875,2.45,2023-09-19
40.0,-116.25,2.25,2023-09-19
40.0,-115.625,2.23,2023-09-19
40.0,-115.0,2.36,2023-09-19
40.0,-114.375,2.93,2023-09-19
40.5,-119.375,2.05,2023-09-19
40.5,-118.75,2.33,2023-09-19
40.5,-118.125,2.32,2023-09-19
40.5,-117.5,1.89,2023-09-19
40.5,-116.875,1.95,2023-09-19
40.5,-116.25,2.58,2023-09-19
40.5,-115.625,2.66,2023-09-19
40.5,-115.0,2.59,2023-09-19
40.5,-114.375,3.16,2023-09-19
41.0,-119.375,2.61,2023-09-19
41.0,-118.75,2.21,2023-09-19
41.0,-118.125,2.35,2023-09-19
41.0,-117.5,2.32,2023-09-19
41.0,-116.875,2.17,2023-09-19
41.0,-116.25,2.33,2023-09-19
41.0,-115.625,2.56,2023-09-19
41.0,-115.0,2.8,2023-09-19
41.0,-114.375,2.65,2023-09-19
41.5,-119.375,2.78,2023-09-19
41.5,-118.75,2.76,2023-09-19
41.5,-118.125,2.71,2023-09-19
41.5,-117.5,2.78,2023-09-19
41.5,-116.875,2.61,2023-09-19
41.5,-116.25,2.27,2023-09-19
41.5,-115.625,2.73,2023-09-19
41.5,-115.0,3.06,2023-09-19
41.5,-114.375,2.92,2023-09-19
42.0,-119.375,2.42,2023-09-19
42.0,-118.75,2.34,2023-09-19
42.0,-118.125,2.75,2023-09-19
42.0,-117.5,3.13,2023-09-19
42.0,-116.875,3.1,2023-09-19
42.0,-116.25,2.37,2023-09-19
42.0,-115.625,2.35,2023-09-19
42.0,-115.0,2.88,2023-09-19
42.0,-114.375,3.0,2023-09-19
32.5,-124.375,3.12,2023-09-19
32.5,-123.75,3.06,2023-09-19
32.5,-123.125,3.34,2023-09-19
32.5,-122.5,3.88,2023-09-19
32.5,-121.875,4.72,2023-09-19
32.5,-121.25,5.43,2023-09-19
32.5,-120.625,6.14,2023-09-19
32.5,-120.0,6.64,2023-09-19
33.0,-124.375,3.02,2023-09-19
33.0,-123.75,2.99,2023-09-19
33.0,-123.125,3.34,2023-09-19
33.0,-122.5,3.94,2023-09-19
33.0,-121.875,4.75,2023-09-19
33.0,-121.25,5.52,2023-09-19
33.0,-120.625,6.29,2023-09-19
33.0,-120.0,6.83,2023-09-19
33.5,-124.375,3.09,2023-09-19
33.5,-123.75,3.09,2023-09-19
33.5,-123.125,3.47,2023-09-19
33.5,-122.5,4.1,2023-09-19
33.5,-121.875,4.78,2023-09-19
33.5,-121.25,5.64,2023-09-19
33.5,-120.625,6.59,2023-09-19
33.5,-120.0,7.24,2023-09-19
34.0,-124.375,3.23,2023-09-19
34.0,-123.75,3.34,2023-09-19
34.0,-123.125,3.69,2023-09-19
34.0,-122.5,4.26,2023-09-19
34.0,-121.875,4.95,2023-09-19
34.0,-121.25,5.85,2023-09-19
34.0,-120.625,6.89,2023-09-19
34.0,-120.0,6.46,2023-09-19
34.5,-124.375,3.22,2023-09-19
34.5,-123.75,3.38,2023-09-19
34.5,-123.125,3.69,2023-09-19
34.5,-122.5,4.24,2023-09-19
34.5,-121.875,5.07,2023-09-19
34.5,-121.25,5.87,2023-09-19
34.5,-120.625,6.01,2023-09-19
34.5,-120.0,4.14,2023-09-19
35.0,-124.375,3.38,2023-09-19
35.0,-123.75,3.43,2023-09-19
35.0,-123.125,3.69,2023-09-19
35.0,-122.5,4.24,2023-09-19
35.0,-121.875,5.26,2023-09-19
35.0,-121.25,5.47,2023-09-19
35.0,-120.625,4.05,2023-09-19
35.0,-120.0,2.63,2023-09-19
35.5,-124.375,3.64,2023-09-19
35.5,-123.75,3.58,2023-09-19
35.5,-123.125,3.78,2023-09-19
35.5,-122.5,4.34,2023-09-19
35.5,-121.875,5.37,2023-09-19
35.5,-121.25,4.35,2023-09-19
35.5,-120.625,2.99,2023-09-19
35.5,-120.0,2.92,2023-09-19
36.0,-124.375,4.0,2023-09-19
36.0,-123.75,3.75,2023-09-19
36.0,-123.125,3.74,2023-09-19
36.0,-122.5,4.11,2023-09-19
36.0,-121.875,4.31,2023-09-19
36.0,-121.25,2.99,2023-09-19
36.0,-120.625,2.24,2023-09-19
36.0,-120.0,2.89,2023-09-19
36.5,-124.375,4.57,2023-09-19
36.5,-123.75,3.99,2023-09-19
36.5,-123.125,3.82,2023-09-19
36.5,-122.5,4.03,2023-09-19
36.5,-121.875,3.31,2023-09-19
36.5,-121.25,3.09,2023-09-19
36.5,-120.625,3.37,2023-09-19
36.5,-120.0,3.67,2023-09-19
37.0,-124.375,5.24,2023-09-19
37.0,-123.75,4.35,2023-09-19
37.0,-123.125,4.02,2023-09-19
37.0,-122.5,3.92,2023-09-19
37.0,-121.875,2.67,2023-09-19
37.0,-121.25,3.69,2023-09-19
37.0,-120.625,4.18,2023-09-19
37.0,-120.0,3.38,2023-09-19
37.5,-124.375,5.94,2023-09-19
37.5,-123.75,4.82,2023-09-19
37.5,-123.125,4.33,2023-09-19
37.5,-122.5,3.87,2023-09-19
37.5,-121.875,3.64,2023-09-19
37.5,-121.25,4.12,2023-09-19
37.5,-120.625,3.89,2023-09-19
37.5,-120.0,1.97,2023-09-19
38.0,-124.375,6.44,2023-09-19
38.0,-123.75,4.89,2023-09-19
38.0,-123.125,4.04,2023-09-19
38.0,-122.5,3.76,2023-09-19
38.0,-121.875,4.95,2023-09-19
38.0,-121.25,3.99,2023-09-19
38.0,-120.625,2.94,2023-09-19
38.0,-120.0,1.88,2023-09-19
38.5,-124.375,6.98,2023-09-19
38.5,-123.75,4.57,2023-09-19
38.5,-123.125,2.84,2023-09-19
38.5,-122.5,3.21,2023-09-19
38.5,-121.875,4.07,2023-09-19
38.5,-121.25,3.43,2023-09-19
38.5,-120.625,1.94,2023-09-19
38.5,-120.0,1.74,2023-09-19
39.0,-124.375,7.46,2023-09-19
39.0,-123.75,3.11,2023-09-19
39.0,-123.125,1.79,2023-09-19
39.0,-122.5,2.01,2023-09-19
39.0,-121.875,2.45,2023-09-19
39.0,-121.25,2.52,2023-09-19
39.0,-120.625,1.72,2023-09-19
39.0,-120.0,1.71,2023-09-19
39.5,-124.375,7.39,2023-09-19
39.5,-123.75,2.13,2023-09-19
39.5,-123.125,1.39,2023-09-19
39.5,-122.5,1.55,2023-09-19
39.5,-121.875,2.51,2023-09-19
39.5,-121.25,2.08,2023-09-19
39.5,-120.625,1.57,2023-09-19
39.5,-120.0,1.83,2023-09-19
40.0,-124.375,7.07,2023-09-19
40.0,-123.75,1.82,2023-09-19
40.0,-123.125,1.17,2023-09-19
40.0,-122.5,1.68,2023-09-19
40.0,-121.875,2.45,2023-09-19
40.0,-121.25,1.48,2023-09-19
40.0,-120.625,1.44,2023-09-19
40.0,-120.0,1.98,2023-09-19
40.5,-124.375,6.1,2023-09-19
40.5,-123.75,1.96,2023-09-19
40.5,-123.125,1.32,2023-09-19
40.5,-122.5,1.0,2023-09-19
40.5,-121.875,2.01,2023-09-19
40.5,-121.25,1.89,2023-09-19
40.5,-120.625,2.06,2023-09-19
40.5,-120.0,2.3,2023-09-19
41.0,-124.375,5.87,2023-09-19
41.0,-123.75,1.61,2023-09-19
41.0,-123.125,1.62,2023-09-19
41.0,-122.5,1.11,2023-09-19
41.0,-121.875,1.2,2023-09-19
41.0,-121.25,1.95,2023-09-19
41.0,-120.625,2.52,2023-09-19
41.0,-120.0,2.88,2023-09-19
41.5,-124.375,7.21,2023-09-19
41.5,-123.75,1.83,2023-09-19
41.5,-123.125,1.48,2023-09-19
41.5,-122.5,1.5,2023-09-19
41.5,-121.875,1.82,2023-09-19
41.5,-121.25,2.4,2023-09-19
41.5,-120.625,2.32,2023-09-19
41.5,-120.0,2.21,2023-09-19
42.0,-124.375,5.87,2023-09-19
42.0,-123.75,2.17,2023-09-19
42.0,-123.125,1.7,2023-09-19
42.0,-122.5,1.78,2023-09-19
42.0,-121.875,2.16,2023-09-19
42.0,-121.25,2.43,2023-09-19
42.0,-120.625,2.2,2023-09-19
42.0,-120.0,2.04,2023-09-19
32.5,-119.375,6.0,2023-09-20
32.5,-118.75,5.81,2023-09-20
32.5,-118.125,4.62,2023-09-20
32.5,-117.5,3.71,2023-09-20
32.5,-116.875,3.49,2023-09-20
32.5,-116.25,6.28,2023-09-20
32.5,-115.625,4.51,2023-09-20
32.5,-115.0,2.15,2023-09-20
32.5,-114.375,2.7,2023-09-20
33.0,-119.375,5.94,2023-09-20
33.0,-118.75,5.58,2023-09-20
33.0,-118.125,4.12,2023-09-20
33.0,-117.5,3.34,2023-09-20
33.0,-116.875,4.47,2023-09-20
33.0,-116.25,7.25,2023-09-20
33.0,-115.625,5.35,2023-09-20
33.0,-115.0,4.03,2023-09-20
33.0,-114.375,3.28,2023-09-20
33.5,-119.375,6.32,2023-09-20
33.5,-118.75,5.26,2023-09-20
33.5,-118.125,3.53,2023-09-20
33.5,-117.5,2.44,2023-09-20
33.5,-116.875,2.84,2023-09-20
33.5,-116.25,4.04,2023-09-20
33.5,-115.625,4.03,2023-09-20
33.5,-115.0,4.56,2023-09-20
33.5,-114.375,4.04,2023-09-20
34.0,-119.375,4.61,2023-09-20
34.0,-118.75,3.58,2023-09-20
34.0,-118.125,2.92,2023-09-20
34.0,-117.5,2.38,2023-09-20
34.0,-116.875,2.83,2023-09-20
34.0,-116.25,2.56,2023-09-20
34.0,-115.625,3.2,2023-09-20
34.0,-115.0,3.3,2023-09-20
34.0,-114.375,4.17,2023-09-20
34.5,-119.375,1.55,2023-09-20
34.5,-118.75,1.95,2023-09-20
34.5,-118.125,3.41,2023-09-20
34.5,-117.5,3.44,2023-09-20
34.5,-116.875,3.76,2023-09-20
34.5,-116.25,3.03,2023-09-20
34.5,-115.625,2.75,2023-09-20
34.5,-115.0,3.37,2023-09-20
34.5,-114.375,4.19,2023-09-20
35.0,-119.375,2.34,2023-09-20
35.0,-118.75,2.96,2023-09-20
35.0,-118.125,3.49,2023-09-20
35.0,-117.5,4.22,2023-09-20
35.0,-116.875,4.29,2023-09-20
35.0,-116.25,2.74,2023-09-20
35.0,-115.625,2.7,2023-09-20
35.0,-115.0,3.62,2023-09-20
35.0,-114.375,4.36,2023-09-20
35.5,-119.375,3.23,2023-09-20
35.5,-118.75,3.2,2023-09-20
35.5,-118.125,3.17,2023-09-20
35.5,-117.5,3.35,2023-09-20
35.5,-116.875,4.07,2023-09-20
35.5,-116.25,2.93,2023-09-20
35.5,-115.625,3.14,2023-09-20
35.5,-115.0,3.88,2023-09-20
35.5,-114.375,4.5,2023-09-20
36.0,-119.375,2.7,2023-09-20
36.0,-118.75,2.56,2023-09-20
36.0,-118.125,2.19,2023-09-20
36.0,-117.5,2.68,2023-09-20
36.0,-116.875,2.9,2023-09-20
36.0,-116.25,2.87,2023-09-20
36.0,-115.625,2.51,2023-09-20
36.0,-115.0,3.24,2023-09-20
36.0,-114.375,4.13,2023-09-20
36.5,-119.375,1.98,2023-09-20
36.5,-118.75,1.81,2023-09-20
36.5,-118.125,1.95,2023-09-20
36.5,-117.5,2.35,2023-09-20
36.5,-116.875,2.75,2023-09-20
36.5,-116.25,3.03,2023-09-20
36.5,-115.625,2.62,2023-09-20
36.5,-115.0,2.76,2023-09-20
36.5,-114.375,3.43,2023-09-20
37.0,-119.375,1.74,2023-09-20
37.0,-118.75,2.11,2023-09-20
37.0,-118.125,1.64,2023-09-20
37.0,-117.5,2.5,2023-09-20
37.0,-116.875,3.14,2023-09-20
37.0,-116.25,3.11,2023-09-20
37.0,-115.625,2.76,2023-09-20
37.0,-115.0,3.38,2023-09-20
37.0,-114.375,2.96,2023-09-20
37.5,-119.375,2.02,2023-09-20
37.5,-118.75,2.15,2023-09-20
37.5,-118.125,1.55,2023-09-20
37.5,-117.5,2.75,2023-09-20
37.5,-116.875,3.37,2023-09-20
37.5,-116.25,3.23,2023-09-20
37.5,-115.625,3.16,2023-09-20
37.5,-115.0,3.92,2023-09-20
37.5,-114.375,3.93,2023-09-20
38.0,-119.375,2.35,2023-09-20
38.0,-118.75,2.76,2023-09-20
38.0,-118.125,1.69,2023-09-20
38.0,-117.5,2.42,2023-09-20
38.0,-116.875,2.94,2023-09-20
38.0,-116.25,2.98,2023-09-20
38.0,-115.625,3.49,2023-09-20
38.0,-115.0,4.25,2023-09-20
38.0,-114.375,4.39,2023-09-20
38.5,-119.375,2.48,2023-09-20
38.5,-118.75,2.59,2023-09-20
38.5,-118.125,1.74,2023-09-20
38.5,-117.5,2.21,2023-09-20
38.5,-116.875,2.88,2023-09-20
38.5,-116.25,3.41,2023-09-20
38.5,-115.625,3.36,2023-09-20
38.5,-115.0,4.12,2023-09-20
38.5,-114.375,4.41,2023-09-20
39.0,-119.375,2.73,2023-09-20
39.0,-118.75,2.91,2023-09-20
39.0,-118.125,2.28,2023-09-20
39.0,-117.5,2.11,2023-09-20
39.0,-116.875,2.37,2023-09-20
39.0,-116.25,2.82,2023-09-20
39.0,-115.625,3.24,2023-09-20
39.0,-115.0,3.74,2023-09-20
39.0,-114.375,3.98,2023-09-20
39.5,-119.375,3.38,2023-09-20
39.5,-118.75,2.23,2023-09-20
39.5,-118.125,2.6,2023-09-20
39.5,-117.5,2.71,2023-09-20
39.5,-116.875,2.73,2023-09-20
39.5,-116.25,2.48,2023-09-20
39.5,-115.625,2.72,2023-09-20
39.5,-115.0,3.39,2023-09-20
39.5,-114.375,3.43,2023-09-20
40.0,-119.375,3.41,2023-09-20
40.0,-118.75,2.87,2023-09-20
40.0,-118.125,2.48,2023-09-20
40.0,-117.5,3.0,2023-09-20
40.0,-116.875,3.28,2023-09-20
40.0,-116.25,2.94,2023-09-20
40.0,-115.625,2.61,2023-09-20
40.0,-115.0,3.13,2023-09-20
40.0,-114.375,3.29,2023-09-20
40.5,-119.375,3.31,2023-09-20
40.5,-118.75,3.09,2023-09-20
40.5,-118.125,2.74,2023-09-20
40.5,-117.5,3.11,2023-09-20
40.5,-116.875,3.45,2023-09-20
40.5,-116.25,3.4,2023-09-20
40.5,-115.625,2.92,2023-09-20
40.5,-115.0,2.91,2023-09-20
40.5,-114.375,3.05,2023-09-20
41.0,-119.375,3.96,2023-09-20
41.0,-118.75,3.14,2023-09-20
41.0,-118.125,2.79,2023-09-20
41.0,-117.5,3.01,2023-09-20
41.0,-116.875,3.51,2023-09-20
41.0,-116.25,3.61,2023-09-20
41.0,-115.625,3.34,2023-09-20
41.0,-115.0,3.15,2023-09-20
41.0,-114.375,3.16,2023-09-20
41.5,-119.375,3.96,2023-09-20
41.5,-118.75,3.52,2023-09-20
41.5,-118.125,3.18,2023-09-20
41.5,-117.5,3.18,2023-09-20
41.5,-116.875,3.49,2023-09-20
41.5,-116.25,3.69,2023-09-20
41.5,-115.625,3.65,2023-09-20
41.5,-115.0,3.54,2023-09-20
41.5,-114.375,3.53,2023-09-20
42.0,-119.375,3.82,2023-09-20
42.0,-118.75,3.44,2023-09-20
42.0,-118.125,3.35,2023-09-20
42.0,-117.5,3.31,2023-09-20
42.0,-116.875,3.14,2023-09-20
42.0,-116.25,3.15,2023-09-20
42.0,-115.625,3.32,2023-09-20
42.0,-115.0,3.45,2023-09-20
42.0,-114.375,3.44,2023-09-20
32.5,-124.375,7.11,2023-09-20
32.5,-123.75,6.75,2023-09-20
32.5,-123.125,6.45,2023-09-20
32.5,-122.5,6.24,2023-09-20
32.5,-121.875,6.23,2023-09-20
32.5,-121.25,6.16,2023-09-20
32.5,-120.625,6.26,2023-09-20
32.5,-120.0,6.33,2023-09-20
33.0,-124.375,7.68,2023-09-20
33.0,-123.75,7.21,2023-09-20
33.0,-123.125,6.77,2023-09-20
33.0,-122.5,6.41,2023-09-20
33.0,-121.875,6.19,2023-09-20
33.0,-121.25,6.0,2023-09-20
33.0,-120.625,5.94,2023-09-20
33.0,-120.0,6.0,2023-09-20
33.5,-124.375,8.22,2023-09-20
33.5,-123.75,7.6,2023-09-20
33.5,-123.125,6.94,2023-09-20
33.5,-122.5,6.35,2023-09-20
33.5,-121.875,5.88,2023-09-20
33.5,-121.25,5.7,2023-09-20
33.5,-120.625,5.87,2023-09-20
33.5,-120.0,6.45,2023-09-20
34.0,-124.375,8.65,2023-09-20
34.0,-123.75,7.87,2023-09-20
34.0,-123.125,6.99,2023-09-20
34.0,-122.5,6.19,2023-09-20
34.0,-121.875,5.6,2023-09-20
34.0,-121.25,5.43,2023-09-20
34.0,-120.625,5.95,2023-09-20
34.0,-120.0,6.23,2023-09-20
34.5,-124.375,9.02,2023-09-20
34.5,-123.75,8.06,2023-09-20
34.5,-123.125,6.94,2023-09-20
34.5,-122.5,5.93,2023-09-20
34.5,-121.875,5.32,2023-09-20
34.5,-121.25,5.07,2023-09-20
34.5,-120.625,5.27,2023-09-20
34.5,-120.0,4.39,2023-09-20
35.0,-124.375,9.46,2023-09-20
35.0,-123.75,8.35,2023-09-20
35.0,-123.125,6.93,2023-09-20
35.0,-122.5,5.73,2023-09-20
35.0,-121.875,5.32,2023-09-20
